,Id,TotalMinutesAsleep,SleepDay,Date,WeightKg,BMI,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,Calories
26367,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26374,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26379,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26380,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26381,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26385,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26388,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26389,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26398,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26405,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26410,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26411,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26412,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26416,6962181067,467,5/5/2016 12:00:00 AM,4/16/2016 11:59:59 PM,62.0,24.2099990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26419,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26420,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26429,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26436,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26441,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26442,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26443,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26447,6962181067,467,5/5/2016 12:00:00 AM,4/17/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26450,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26451,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26460,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26467,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26472,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26473,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26474,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26478,6962181067,467,5/5/2016 12:00:00 AM,4/18/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26481,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26482,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26491,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26498,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26503,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26504,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26505,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26509,6962181067,467,5/5/2016 12:00:00 AM,4/19/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26512,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26513,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26522,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26529,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26534,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26535,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26536,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26540,6962181067,467,5/5/2016 12:00:00 AM,4/20/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26543,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26544,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26553,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26560,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26565,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26566,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26567,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26571,6962181067,467,5/5/2016 12:00:00 AM,4/21/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26574,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26575,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26584,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26591,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26596,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26597,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26598,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26602,6962181067,467,5/5/2016 12:00:00 AM,4/22/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26605,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26606,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26615,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26622,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26627,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26628,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26629,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26633,6962181067,467,5/5/2016 12:00:00 AM,4/23/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26636,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26637,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26646,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26653,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26658,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26659,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26660,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26664,6962181067,467,5/5/2016 12:00:00 AM,4/24/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26667,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26668,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26677,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26684,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26689,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26690,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26691,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26695,6962181067,467,5/5/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26698,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26699,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26708,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26715,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26720,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26721,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26722,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26726,6962181067,467,5/5/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26729,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26730,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26739,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26746,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26751,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26752,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26753,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26757,6962181067,467,5/5/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26760,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26761,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26770,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26777,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26782,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26783,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26784,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26788,6962181067,467,5/5/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26791,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26792,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26801,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26808,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26813,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26814,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26815,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26819,6962181067,467,5/5/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26822,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26823,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26832,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26839,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26844,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26845,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26846,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26850,6962181067,467,5/5/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26853,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26854,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26863,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26870,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26875,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26876,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26877,6962181067,467,5/5/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
